food_code,category
58148113,"Pasta mixed dishes, excludes macaroni and cheese"
58148114,"Pasta mixed dishes, excludes macaroni and cheese"
58148115,"Pasta mixed dishes, excludes macaroni and cheese"
58148116,"Pasta mixed dishes, excludes macaroni and cheese"
58148117,"Pasta mixed dishes, excludes macaroni and cheese"
58148118,"Pasta mixed dishes, excludes macaroni and cheese"
58148120,"Pasta mixed dishes, excludes macaroni and cheese"
58148130,"Pasta mixed dishes, excludes macaroni and cheese"
58148140,"Pasta mixed dishes, excludes macaroni and cheese"
58148150,"Pasta mixed dishes, excludes macaroni and cheese"
58148160,"Pasta mixed dishes, excludes macaroni and cheese"
58148170,"Pasta mixed dishes, excludes macaroni and cheese"
58148180,"Pasta mixed dishes, excludes macaroni and cheese"
58148550,"Pasta mixed dishes, excludes macaroni and cheese"
58149110,"Pasta mixed dishes, excludes macaroni and cheese"
58150100,Rice mixed dishes
58150110,Fried rice and lo/chow mein
58150310,Fried rice and lo/chow mein
58150320,Fried rice and lo/chow mein
58150330,Fried rice and lo/chow mein
58150340,Fried rice and lo/chow mein
58150510,Fried rice and lo/chow mein
58150520,Rice mixed dishes
58150530,Poultry mixed dishes
58151100,"Egg rolls, dumplings, sushi"
58151170,"Egg rolls, dumplings, sushi"
58151180,"Egg rolls, dumplings, sushi"
58151190,"Egg rolls, dumplings, sushi"
58151200,"Egg rolls, dumplings, sushi"
58151210,"Egg rolls, dumplings, sushi"
58151220,"Egg rolls, dumplings, sushi"
58151230,"Egg rolls, dumplings, sushi"
58151400,"Egg rolls, dumplings, sushi"
58151410,"Egg rolls, dumplings, sushi"
58151420,"Egg rolls, dumplings, sushi"
58151430,"Egg rolls, dumplings, sushi"
58151440,"Egg rolls, dumplings, sushi"
58151450,"Egg rolls, dumplings, sushi"
58155320,Rice mixed dishes
58155410,"Soups, broth-based"
58155510,"Soups, broth-based"
58155810,Rice mixed dishes
58155910,Rice mixed dishes
58156210,Rice mixed dishes
58156310,Rice mixed dishes
58156710,Rice mixed dishes
58157300,Rice mixed dishes
58157310,Rice mixed dishes
58157320,Rice mixed dishes
58157330,Rice mixed dishes
58160000,Rice mixed dishes
58160100,"Bean, pea, legume dishes"
58160102,"Bean, pea, legume dishes"
58160104,"Bean, pea, legume dishes"
58160106,"Bean, pea, legume dishes"
58160110,"Bean, pea, legume dishes"
58160120,"Bean, pea, legume dishes"
58160132,"Bean, pea, legume dishes"
58160150,"Bean, pea, legume dishes"
58160154,"Bean, pea, legume dishes"
58160156,"Bean, pea, legume dishes"
58160400,Rice mixed dishes
58160410,Rice mixed dishes
58160420,Rice mixed dishes
58160430,Rice mixed dishes
58160440,Rice mixed dishes
58160450,Rice mixed dishes
58160460,Rice mixed dishes
58160470,Rice mixed dishes
58160480,Rice mixed dishes
58160490,Rice mixed dishes
58160500,Rice mixed dishes
58160510,Rice mixed dishes
58160520,Rice mixed dishes
58160530,Rice mixed dishes
58160540,Rice mixed dishes
58160550,Rice mixed dishes
58160560,Rice mixed dishes
58160570,Rice mixed dishes
58160580,Rice mixed dishes
58160590,Rice mixed dishes
58160600,Rice mixed dishes
58160610,Rice mixed dishes
58160620,Rice mixed dishes
58160630,Rice mixed dishes
58160640,Rice mixed dishes
58160650,Rice mixed dishes
58160660,Rice mixed dishes
58160670,Rice mixed dishes
58160680,Rice mixed dishes
58160690,Rice mixed dishes
58160700,Rice mixed dishes
58160710,Rice mixed dishes
58160720,Rice mixed dishes
58160800,Rice mixed dishes
58160805,Rice mixed dishes
58160810,Rice mixed dishes
58161200,Rice mixed dishes
58161320,"Bean, pea, legume dishes"
58161321,"Bean, pea, legume dishes"
58161322,"Bean, pea, legume dishes"
58161323,"Bean, pea, legume dishes"
58161420,Rice mixed dishes
58161422,Rice mixed dishes
58161424,Rice mixed dishes
58161430,Rice mixed dishes
58161432,Rice mixed dishes
58161434,Rice mixed dishes
58161435,Rice mixed dishes
58161437,Rice mixed dishes
58161439,Rice mixed dishes
58161440,Rice mixed dishes
58161442,Rice mixed dishes
58161444,Rice mixed dishes
58161460,Rice mixed dishes
58161462,Rice mixed dishes
58161464,Rice mixed dishes
58161470,Rice mixed dishes
58161472,Rice mixed dishes
58161474,Rice mixed dishes
58161480,Rice mixed dishes
58161482,Rice mixed dishes
58161484,Rice mixed dishes
58161490,Rice mixed dishes
58161492,Rice mixed dishes
58161494,Rice mixed dishes
58161500,Rice mixed dishes
58161502,Rice mixed dishes
58161504,Rice mixed dishes
58161510,Rice mixed dishes
58161520,Rice mixed dishes
58161522,Rice mixed dishes
58161524,Rice mixed dishes
58161530,Rice mixed dishes
58161532,Rice mixed dishes
58161534,Rice mixed dishes
58161710,Rice mixed dishes
58162090,Vegetable dishes
58162110,Vegetable dishes
58162120,Vegetable dishes
58162130,Vegetable dishes
58162140,Vegetable dishes
58162310,Rice mixed dishes
58163130,Rice mixed dishes
58163310,Rice mixed dishes
58163330,Rice mixed dishes
58163360,Rice mixed dishes
58163380,Rice mixed dishes
58163400,Rice mixed dishes
58163405,Rice mixed dishes
58163410,Rice mixed dishes
58163420,Rice mixed dishes
58163430,Rice mixed dishes
58163450,Rice mixed dishes
58163510,Rice mixed dishes
58164110,Rice mixed dishes
58164210,Rice mixed dishes
58164500,Rice mixed dishes
58164510,Rice mixed dishes
58164520,Rice mixed dishes
58164530,Rice mixed dishes
58164540,Rice mixed dishes
58164550,Rice mixed dishes
58164560,Fried rice and lo/chow mein
58164570,Fried rice and lo/chow mein
58164580,Fried rice and lo/chow mein
58164800,Rice mixed dishes
58164810,Rice mixed dishes
58164820,Rice mixed dishes
58164830,Rice mixed dishes
58164840,Rice mixed dishes
58164850,Rice mixed dishes
58164860,Fried rice and lo/chow mein
58164870,Fried rice and lo/chow mein
58164880,Fried rice and lo/chow mein
58165000,Rice mixed dishes
58165010,Rice mixed dishes
58165020,Rice mixed dishes
58165030,Rice mixed dishes
58165040,Rice mixed dishes
58165050,Rice mixed dishes
58165060,Fried rice and lo/chow mein
58165070,Fried rice and lo/chow mein
58165080,Fried rice and lo/chow mein
58165400,Rice mixed dishes
58165410,Rice mixed dishes
58165420,Rice mixed dishes
58165430,Rice mixed dishes
58165440,Rice mixed dishes
58165450,Rice mixed dishes
58165460,Fried rice and lo/chow mein
58165470,Fried rice and lo/chow mein
58165480,Fried rice and lo/chow mein
58174000,Grits and other cooked cereals
58174100,"Pancakes, waffles, French toast"
58175000,Turnovers and other grain-based items
58175110,Turnovers and other grain-based items
58200210,Vegetable sandwiches/burgers
58200220,Vegetable sandwiches/burgers
58200230,Vegetable sandwiches/burgers
58200240,Vegetable sandwiches/burgers
58200250,Vegetable sandwiches/burgers
58201000,Peanut butter and jelly sandwiches
58201005,Peanut butter and jelly sandwiches
58201015,Peanut butter and jelly sandwiches
58302080,"Pasta mixed dishes, excludes macaroni and cheese"
58304010,"Pasta mixed dishes, excludes macaroni and cheese"
58304060,"Pasta mixed dishes, excludes macaroni and cheese"
58310310,Meat mixed dishes
58400000,"Soups, broth-based"
58400100,"Soups, broth-based"
58400200,"Soups, broth-based"
58401010,"Soups, broth-based"
58403010,"Soups, broth-based"
58403040,"Soups, broth-based"
58403060,"Soups, broth-based"
58404500,"Soups, broth-based"
58407030,Ramen and Asian broth-based soups
58407034,Ramen and Asian broth-based soups
58407038,Ramen and Asian broth-based soups
58407042,Ramen and Asian broth-based soups
58407046,Ramen and Asian broth-based soups
58407052,Ramen and Asian broth-based soups
58407056,Ramen and Asian broth-based soups
58407060,Ramen and Asian broth-based soups
58408010,Ramen and Asian broth-based soups
58421020,"Soups, broth-based"
58421080,"Soups, broth-based"
59003000,Soy and meat-alternative products
61100600,Citrus fruits
61101010,Citrus fruits
61101200,Citrus fruits
61110010,Citrus fruits
61113010,Citrus fruits
61113500,"Jams, syrups, toppings"
61116010,Citrus fruits
61119010,Citrus fruits
61122300,Citrus fruits
61122320,Citrus fruits
61122330,Citrus fruits
61125010,Citrus fruits
61201010,Citrus juice
61201020,Citrus juice
61201220,Citrus juice
61201225,Citrus juice
61204000,Mustard and other condiments
61204010,Mustard and other condiments
61204200,Mustard and other condiments
61207000,Mustard and other condiments
61207010,Mustard and other condiments
61207200,Mustard and other condiments
61210000,Citrus juice
61210010,Citrus juice
61210220,Citrus juice
61210250,Citrus juice
61210620,Citrus juice
61210720,Citrus juice
61210820,Citrus juice
61213220,Citrus juice
61213800,Other fruit juice
62101050,Dried fruits
62101100,Dried fruits
62104100,Dried fruits
62105000,Dried fruits
62106000,Dried fruits
62107200,Dried fruits
62108100,Dried fruits
62109100,Dried fruits
62110100,Dried fruits
62113100,Dried fruits
62114050,Dried fruits
62114110,Dried fruits
62116100,Dried fruits
62119100,Dried fruits
62120000,Dried fruits
62120100,Dried fruits
62122100,Dried fruits
62125100,Dried fruits
63100100,Other fruits and fruit salads
63100110,Other fruits and fruit salads
63101000,Apples
63101110,Apples
63101120,Apples
63101150,Apples
63101210,Apples
63101310,Apples
63103010,Other fruits and fruit salads
63103110,Other fruits and fruit salads
63105010,Other vegetables and combinations
63107010,Bananas
63107410,Bananas
63109010,Melons
63109015,Melons
63109700,Other fruits and fruit salads
63111010,Other fruits and fruit salads
63113030,"Jams, syrups, toppings"
63115010,Other fruits and fruit salads
63115110,Other fruits and fruit salads
63115200,Other fruits and fruit salads
63116010,Other fruits and fruit salads
63119010,Other fruits and fruit salads
63119110,Other fruits and fruit salads
63123000,Grapes
63125010,Other fruits and fruit salads
63126500,Other fruits and fruit salads
63126510,Other fruits and fruit salads
63127010,Melons
63129010,Mango and papaya
63129030,Mango and papaya
63129050,Mango and papaya
63131010,Peaches and nectarines
63133010,Mango and papaya
63133100,Mango and papaya
63134010,Other fruits and fruit salads
63135010,Peaches and nectarines
63135110,Peaches and nectarines
63135140,Peaches and nectarines
63135170,Peaches and nectarines
63135620,Peaches and nectarines
63137010,Pears
63137050,Pears
63137110,Pears
63137140,Pears
63137170,Pears
63139010,Other fruits and fruit salads
63141010,Pineapple
63141110,Pineapple
63141140,Pineapple
63141170,Pineapple
63141200,Pineapple
63143010,Other fruits and fruit salads
63143110,Other fruits and fruit salads
63145010,Other fruits and fruit salads
63147110,Other fruits and fruit salads
63148750,Other fruits and fruit salads
63149010,Melons
63200100,Blueberries and other berries
63200110,Blueberries and other berries
63201010,Blueberries and other berries
63201600,Blueberries and other berries
63203010,Blueberries and other berries
63203110,Blueberries and other berries
63203600,Blueberries and other berries
63203700,"Jams, syrups, toppings"
63207010,Blueberries and other berries
63207110,Blueberries and other berries
63219000,Blueberries and other berries
63219610,Blueberries and other berries
63223020,Strawberries
63223110,Strawberries
63223610,Strawberries
63301010,Other fruits and fruit salads
63311000,Other fruits and fruit salads
63311050,Other fruits and fruit salads
63311110,Other fruits and fruit salads
63311140,Other fruits and fruit salads
63311170,Other fruits and fruit salads
63311180,Other fruits and fruit salads
63401010,Other fruits and fruit salads
63401060,Apples
63401070,Other fruits and fruit salads
63402950,Other fruits and fruit salads
63402960,Other fruits and fruit salads
63402970,Other fruits and fruit salads
63402980,Other fruits and fruit salads
63402990,Other fruits and fruit salads
63403000,Other fruits and fruit salads
63403010,Other fruits and fruit salads
63403020,Other fruits and fruit salads
63403030,Other fruits and fruit salads
63403040,Other fruits and fruit salads
63403150,Pudding
63409010,"Dips, gravies, other sauces"
63409015,"Dips, gravies, other sauces"
63409020,Mustard and other condiments
63413010,Other fruits and fruit salads
63415100,"Soups, broth-based"
63420105,"Gelatins, ices, sorbets"
63420205,"Gelatins, ices, sorbets"
63430150,"Gelatins, ices, sorbets"
64100100,Other fruit juice
64100110,Other fruit juice
64100200,Other fruit juice
64100220,Other fruit juice
64101010,Apple juice
64104010,Apple juice
64104030,Apple juice
64104600,Other fruit juice
64104610,Other fruit juice
64105400,Other fruit juice
64116020,Other fruit juice
64116060,Other fruit juice
64120010,Other fruit juice
64121000,Other fruit juice
64124020,Other fruit juice
64126000,Other fruit juice
64132010,Other fruit juice
64132500,Other fruit juice
64133100,Other fruit juice
64134015,Smoothies and grain drinks
64134020,Smoothies and grain drinks
64134025,Smoothies and grain drinks
64134030,Smoothies and grain drinks
64134100,Smoothies and grain drinks
64134200,Smoothies and grain drinks
64200100,Fruit drinks
64201010,Fruit drinks
64201500,Fruit drinks
64202010,Fruit drinks
64203020,Fruit drinks
64204010,Fruit drinks
64205010,Fruit drinks
64210010,Fruit drinks
64213010,Fruit drinks
64215010,Fruit drinks
64221010,Fruit drinks
64401000,Mustard and other condiments
67100000,Baby food: fruit
67100100,Baby food: fruit
67100105,Baby food: fruit
67100250,Baby food: mixtures
67100260,Baby food: mixtures
67100350,Baby food: mixtures
67100360,Baby food: mixtures
67100450,Baby food: mixtures
67100460,Baby food: mixtures
67100470,Baby food: mixtures
67100480,Baby food: mixtures
67102010,Baby food: fruit
67102030,Baby food: fruit
67105030,Baby food: fruit
67105040,Baby food: fruit
67108010,Baby food: fruit
67108040,Baby food: fruit
67109010,Baby food: fruit
67109040,Baby food: fruit
67110000,Baby food: fruit
67110100,Baby food: fruit
67201000,Baby juice
67202000,Baby juice
67203800,Baby juice
67204000,Baby juice
67212000,Baby juice
67230600,Baby juice
67250150,Baby food: mixtures
67408010,Baby food: snacks and sweets
67430500,Baby food: snacks and sweets
71000100,"White potatoes, baked or boiled"
71100100,"White potatoes, baked or boiled"
71101000,"White potatoes, baked or boiled"
71102980,"White potatoes, baked or boiled"
71102990,"White potatoes, baked or boiled"
71103000,"White potatoes, baked or boiled"
71103010,"White potatoes, baked or boiled"
71103020,"White potatoes, baked or boiled"
71103030,"White potatoes, baked or boiled"
71103040,"White potatoes, baked or boiled"
71103050,"White potatoes, baked or boiled"
71103105,"White potatoes, baked or boiled"
71103115,"White potatoes, baked or boiled"
71103125,"White potatoes, baked or boiled"
71103135,"White potatoes, baked or boiled"
71103140,"White potatoes, baked or boiled"
71103150,"White potatoes, baked or boiled"
71103300,"White potatoes, baked or boiled"
71103310,"White potatoes, baked or boiled"
71103320,"White potatoes, baked or boiled"
71104030,"White potatoes, baked or boiled"
71104040,"White potatoes, baked or boiled"
71104050,"White potatoes, baked or boiled"
71104060,"White potatoes, baked or boiled"
71104070,"White potatoes, baked or boiled"
71104080,"White potatoes, baked or boiled"
71104090,"White potatoes, baked or boiled"
71104100,"White potatoes, baked or boiled"
71104110,"White potatoes, baked or boiled"
71104120,"White potatoes, baked or boiled"
71104130,"White potatoes, baked or boiled"
71104140,"White potatoes, baked or boiled"
71104150,"White potatoes, baked or boiled"
71104200,"White potatoes, baked or boiled"
71106000,Mashed potatoes and white potato mixtures
71106010,"White potatoes, baked or boiled"
71106020,Mashed potatoes and white potato mixtures
71106050,Mashed potatoes and white potato mixtures
71106070,Mashed potatoes and white potato mixtures
71200010,Potato chips
71200100,Potato chips
71200110,Potato chips
71200120,Potato chips
71200130,Potato chips
71200140,Potato chips
71200200,Potato chips
71200210,Potato chips
71200220,Potato chips
71200230,Potato chips
71200240,Potato chips
71200300,Potato chips
71200310,Potato chips
71200400,Potato chips
71200410,Potato chips
71201050,Potato chips
71201200,Potato chips
71202000,Potato chips
71202500,Potato chips
71202510,Potato chips
71203010,Potato chips
71203020,Potato chips
71203030,Potato chips
71205020,Potato chips
71205030,Potato chips
71205040,Potato chips
71220000,"Tortilla, corn, other chips"
71305015,Mashed potatoes and white potato mixtures
71305020,Mashed potatoes and white potato mixtures
71305030,Mashed potatoes and white potato mixtures
71305040,Mashed potatoes and white potato mixtures
71305050,Mashed potatoes and white potato mixtures
71305060,Mashed potatoes and white potato mixtures
71305070,Mashed potatoes and white potato mixtures
71305080,Mashed potatoes and white potato mixtures
71400990,French fries and other fried white potatoes
71401000,French fries and other fried white potatoes
71401010,French fries and other fried white potatoes
71401015,French fries and other fried white potatoes
71401020,French fries and other fried white potatoes
71401030,French fries and other fried white potatoes
71401031,French fries and other fried white potatoes
71401032,French fries and other fried white potatoes
71401033,French fries and other fried white potatoes
71401039,French fries and other fried white potatoes
71401041,French fries and other fried white potatoes
71401045,French fries and other fried white potatoes
71401050,French fries and other fried white potatoes
71402500,French fries and other fried white potatoes
71402510,French fries and other fried white potatoes
71402520,French fries and other fried white potatoes
71403020,French fries and other fried white potatoes
71403030,French fries and other fried white potatoes
71403040,French fries and other fried white potatoes
71403050,French fries and other fried white potatoes
71403500,French fries and other fried white potatoes
71404000,French fries and other fried white potatoes
71404010,French fries and other fried white potatoes
71404020,French fries and other fried white potatoes
71404030,French fries and other fried white potatoes
71404040,French fries and other fried white potatoes
71404050,French fries and other fried white potatoes
71405010,French fries and other fried white potatoes
71405019,French fries and other fried white potatoes
71405030,French fries and other fried white potatoes
71405040,French fries and other fried white potatoes
71405050,French fries and other fried white potatoes
71410000,French fries and other fried white potatoes
71410500,French fries and other fried white potatoes
71411000,French fries and other fried white potatoes
71411100,French fries and other fried white potatoes
71501000,Mashed potatoes and white potato mixtures
71501005,Mashed potatoes and white potato mixtures
71501006,Mashed potatoes and white potato mixtures
71501007,Mashed potatoes and white potato mixtures
71501010,Mashed potatoes and white potato mixtures
71501011,Mashed potatoes and white potato mixtures
71501012,Mashed potatoes and white potato mixtures
71501013,Mashed potatoes and white potato mixtures
71501016,Mashed potatoes and white potato mixtures
71501017,Mashed potatoes and white potato mixtures
71501018,Mashed potatoes and white potato mixtures
71501035,Mashed potatoes and white potato mixtures
71501040,Mashed potatoes and white potato mixtures
71501045,Mashed potatoes and white potato mixtures
71501054,Mashed potatoes and white potato mixtures
71501061,Mashed potatoes and white potato mixtures
71501071,Mashed potatoes and white potato mixtures
71501075,Mashed potatoes and white potato mixtures
71503010,French fries and other fried white potatoes
71505000,French fries and other fried white potatoes
71505010,French fries and other fried white potatoes
71505020,French fries and other fried white potatoes
71505030,French fries and other fried white potatoes
71505040,French fries and other fried white potatoes
71505050,French fries and other fried white potatoes
71505060,French fries and other fried white potatoes
71507005,"White potatoes, baked or boiled"
71507010,"White potatoes, baked or boiled"
71507020,"White potatoes, baked or boiled"
71507025,"White potatoes, baked or boiled"
71507030,"White potatoes, baked or boiled"
71507035,"White potatoes, baked or boiled"
71508001,"White potatoes, baked or boiled"
71508005,"White potatoes, baked or boiled"
71508010,"White potatoes, baked or boiled"
71508020,"White potatoes, baked or boiled"
71508025,"White potatoes, baked or boiled"
71508030,"White potatoes, baked or boiled"
71508035,"White potatoes, baked or boiled"
71600950,Mashed potatoes and white potato mixtures
71601010,Mashed potatoes and white potato mixtures
71601015,Mashed potatoes and white potato mixtures
71601020,Mashed potatoes and white potato mixtures
71601025,Mashed potatoes and white potato mixtures
71601030,Mashed potatoes and white potato mixtures
71601035,Mashed potatoes and white potato mixtures
71601040,Mashed potatoes and white potato mixtures
71601045,Mashed potatoes and white potato mixtures
71601050,Mashed potatoes and white potato mixtures
71602010,Mashed potatoes and white potato mixtures
71602950,Mashed potatoes and white potato mixtures
71603010,Mashed potatoes and white potato mixtures
71603015,Mashed potatoes and white potato mixtures
71603020,Mashed potatoes and white potato mixtures
71603025,Mashed potatoes and white potato mixtures
71603030,Mashed potatoes and white potato mixtures
71603035,Mashed potatoes and white potato mixtures
71603040,Mashed potatoes and white potato mixtures
71603045,Mashed potatoes and white potato mixtures
71603050,Mashed potatoes and white potato mixtures
71701000,Mashed potatoes and white potato mixtures
71701500,Mashed potatoes and white potato mixtures
71703990,Mashed potatoes and white potato mixtures
71704000,Mashed potatoes and white potato mixtures
71801000,"Soups, cream-based"
71801005,"Soups, cream-based"
71900100,Other starchy vegetables
71900200,Other starchy vegetables
71905000,Other starchy vegetables
71905008,Other starchy vegetables
71905100,Other starchy vegetables
71905410,"Tortilla, corn, other chips"
71930120,Other starchy vegetables
71930190,Fried vegetables
71930200,"Biscuits, muffins, quick breads"
71962040,Other starchy vegetables
71970200,Other starchy vegetables
71980200,"Tortilla, corn, other chips"
72101100,Other dark green vegetables
72101220,Other dark green vegetables
72103000,Broccoli
72103030,Broccoli
72104100,Other dark green vegetables
72104220,Other dark green vegetables
72107100,Other dark green vegetables
72107211,Other dark green vegetables
72107212,Other dark green vegetables
72107220,Other dark green vegetables
72107221,Other dark green vegetables
72107222,Other dark green vegetables
72107227,Other dark green vegetables
72107228,Other dark green vegetables
72107230,Other dark green vegetables
72107231,Other dark green vegetables
72110100,Other dark green vegetables
72110221,Other dark green vegetables
72113100,Other dark green vegetables
72113220,Other dark green vegetables
72116000,Lettuce and lettuce salads
72116150,Lettuce and lettuce salads
72116220,Other dark green vegetables
72118211,Other dark green vegetables
72118212,Other dark green vegetables
72118220,Other dark green vegetables
72118221,Other dark green vegetables
72118222,Other dark green vegetables
72118223,Other dark green vegetables
72119190,Other dark green vegetables
72119211,Other dark green vegetables
72119212,Other dark green vegetables
72119220,Other dark green vegetables
72119221,Other dark green vegetables
72119222,Other dark green vegetables
72120220,Other dark green vegetables
72122100,Other dark green vegetables
72122211,Other dark green vegetables
72122212,Other dark green vegetables
72122220,Other dark green vegetables
72122221,Other dark green vegetables
72122222,Other dark green vegetables
72123020,Other dark green vegetables
72124100,Lettuce and lettuce salads
72125100,Spinach
72125211,Spinach
72125212,Spinach
72125213,Spinach
72125217,Spinach
72125218,Spinach
72125220,Spinach
72125221,Spinach
72125222,Spinach
72125223,Spinach
72125224,Spinach
72125225,Spinach
72125227,Spinach
72125228,Spinach
72125230,Spinach
72125240,Vegetable dishes
72125260,Vegetable dishes
72125310,Vegetable dishes
72125500,Vegetable dishes
72126001,Other dark green vegetables
72128211,Other dark green vegetables
72128212,Other dark green vegetables
72128220,Other dark green vegetables
72128221,Other dark green vegetables
72128222,Other dark green vegetables
72130100,Other dark green vegetables
72130201,Other dark green vegetables
72132201,Other dark green vegetables
72133201,Other dark green vegetables
72201100,Broccoli
72201190,Broccoli
72201211,Broccoli
72201212,Broccoli
72201220,Broccoli
72201221,Broccoli
72201222,Broccoli
72201223,Broccoli
72201224,Broccoli
72201226,Broccoli
72201227,Broccoli
72202010,Vegetable dishes
72202020,Vegetable dishes
72202030,Fried vegetables
72203000,Broccoli
72203070,Broccoli
72302100,"Soups, cream-based"
73101010,Carrots
73101110,"Coleslaw, non-lettuce salads"
73101210,"Coleslaw, non-lettuce salads"
73102190,Carrots
73102211,Carrots
73102212,Carrots
73102213,Carrots
73102217,Carrots
73102218,Carrots
73102220,Carrots
73102221,Carrots
73102222,Carrots
73102223,Carrots
73102224,Carrots
73102225,Carrots
73102227,Carrots
73102228,Carrots
73102241,Carrots
73103010,Carrots
73103020,Carrots
73103021,Carrots
73103022,Carrots
73105000,Vegetable juice
73105010,Vegetable juice
73111211,Other vegetables and combinations
73111212,Other vegetables and combinations
73111213,Other vegetables and combinations
73111220,Other vegetables and combinations
73111221,Other vegetables and combinations
73111222,Other vegetables and combinations
73111223,Other vegetables and combinations
73201013,Other red and orange vegetables
73201020,Other red and orange vegetables
73302010,Other red and orange vegetables
73303010,Other red and orange vegetables
73303020,Other red and orange vegetables
73305020,Vegetable dishes
73401000,Other red and orange vegetables
73403000,Other red and orange vegetables
73403010,Other red and orange vegetables
73403020,Other red and orange vegetables
73405000,Other red and orange vegetables
73405010,Other red and orange vegetables
73405020,Other red and orange vegetables
73406000,Other red and orange vegetables
73407000,Other red and orange vegetables
73407050,Other red and orange vegetables
73407060,Other red and orange vegetables
73409000,Other red and orange vegetables
73410200,Fried vegetables
73410210,"Tortilla, corn, other chips"
73410320,Fried vegetables
73410340,Fried vegetables
73410400,Fried vegetables
73410500,Fried vegetables
73420020,Fried vegetables
73420100,Fried vegetables
73420200,Fried vegetables
73502000,"Soups, cream-based"
74101000,Tomatoes
74201000,Tomatoes
74201001,Tomatoes
74201003,Tomatoes
74203010,Vegetable dishes
74204500,Tomatoes
74205010,Fried vegetables
74205020,"Olives, pickles, pickled vegetables"
74206000,Tomatoes
74301100,Vegetable juice
74301150,Vegetable juice
74302000,Vegetable juice
74303000,Vegetable juice
74303100,Vegetable juice
74401010,Tomato-based condiments
74401110,Tomato-based condiments
74402010,Tomato-based condiments
74402100,Tomato-based condiments
74402110,Tomato-based condiments
74402150,Tomato-based condiments
74402200,Tomato-based condiments
74402210,Tomato-based condiments
74402250,Tomato-based condiments
74402260,"Dips, gravies, other sauces"
74402350,"Dips, gravies, other sauces"
74403000,Mustard and other condiments
74404010,"Pasta sauces, tomato-based"
74404020,"Pasta sauces, tomato-based"
74404050,"Pasta sauces, tomato-based"
74404060,"Pasta sauces, tomato-based"
74404090,"Pasta sauces, tomato-based"
74406010,Tomato-based condiments
74406060,Mustard and other condiments
74406100,Tomato-based condiments
74406500,Tomato-based condiments
74410110,Mustard and other condiments
74420110,Mustard and other condiments
74506000,"Coleslaw, non-lettuce salads"
74601000,"Soups, broth-based"
74601010,"Soups, cream-based"
74602010,"Soups, broth-based"
74602200,"Soups, broth-based"
74701000,Vegetable sandwiches/burgers
74701010,Vegetable sandwiches/burgers
75100250,Other vegetables and combinations
75100300,Other vegetables and combinations
75100500,Other vegetables and combinations
75100750,Other vegetables and combinations
75100800,Other vegetables and combinations
75101000,Other vegetables and combinations
75101800,String beans
75102500,Other vegetables and combinations
75102600,Other vegetables and combinations
75102750,Other vegetables and combinations
75103000,Cabbage
75104000,Cabbage
75105000,Cabbage
75105500,Other vegetables and combinations
75107000,Other vegetables and combinations
75109000,Other vegetables and combinations
75109010,Other vegetables and combinations
75109400,Not included in a food category
75109500,Not included in a food category
75109550,Not included in a food category
75109600,Corn
75111000,Other vegetables and combinations
75111200,Other vegetables and combinations
75111500,Mustard and other condiments
75111800,Other vegetables and combinations
75112000,Other vegetables and combinations
75113000,Lettuce and lettuce salads
75113060,Lettuce and lettuce salads
75113080,Lettuce and lettuce salads
75114000,Lettuce and lettuce salads
75115000,Other vegetables and combinations
75117010,Onions
75117020,Onions
75119000,Not included in a food category
75120000,Other starchy vegetables
75121000,Mustard and other condiments
75122000,Other vegetables and combinations
75122100,Other vegetables and combinations
75122200,Other red and orange vegetables
75124000,Other vegetables and combinations
75125000,Other vegetables and combinations
75127000,Other vegetables and combinations
75127500,Other vegetables and combinations
75127750,Other vegetables and combinations
75128000,Other vegetables and combinations
75128010,Other vegetables and combinations
75129000,Other vegetables and combinations
75132000,Vegetable juice
75132100,Vegetable juice
75140500,"Coleslaw, non-lettuce salads"
75140510,"Coleslaw, non-lettuce salads"
75140990,"Coleslaw, non-lettuce salads"
75141000,"Coleslaw, non-lettuce salads"
75141040,"Coleslaw, non-lettuce salads"
75141100,"Coleslaw, non-lettuce salads"
75142000,"Coleslaw, non-lettuce salads"
75142500,"Coleslaw, non-lettuce salads"
75142550,"Coleslaw, non-lettuce salads"
75142600,"Coleslaw, non-lettuce salads"
75143000,Lettuce and lettuce salads
75143050,Lettuce and lettuce salads
75143100,Lettuce and lettuce salads
75143200,Lettuce and lettuce salads
75143300,Lettuce and lettuce salads
75143350,Lettuce and lettuce salads
75144100,Vegetable dishes
75145000,Vegetable dishes
75146000,Vegetable dishes
75147000,Vegetable dishes
75148010,Vegetable dishes
75200700,Other fruit juice
75202011,Other vegetables and combinations
75202012,Other vegetables and combinations
75202013,Other vegetables and combinations
75202020,Other vegetables and combinations
75202021,Other vegetables and combinations
75202022,Other vegetables and combinations
75202023,Other vegetables and combinations
75202027,Other vegetables and combinations
75202028,Other vegetables and combinations
75202031,Other vegetables and combinations
75202032,Other vegetables and combinations
75202034,Other vegetables and combinations
75202035,Other vegetables and combinations
75203028,Other vegetables and combinations
75204012,Other starchy vegetables
75204022,Other starchy vegetables
75204023,Other starchy vegetables
75205005,String beans
75205021,String beans
75205022,String beans
75205023,String beans
75205030,String beans
75205031,String beans
75205032,String beans
75205033,String beans
75205044,String beans
75205045,String beans
75205047,String beans
75205048,String beans
75205050,String beans
75205051,String beans
75205120,String beans
75205130,String beans
75205131,String beans
75205132,String beans
75205200,Fried vegetables
